,category,sub_category,sub_category2,sub_category2_link
1333,home & kitchen,,,https://uae.sharafdg.com/wireless-headphones-earbuds/
1334,home & kitchen,,,https://uae.sharafdg.com/wireless-earbuds/
1335,home & kitchen,,,https://uae.sharafdg.com/gaming-headsets/
1336,home & kitchen,,,https://uae.sharafdg.com/c/tv_video_audio/audio/wireless_speakers/
1337,home & kitchen,,,https://uae.sharafdg.com/portable-bluetooth-speakers/
1338,home & kitchen,,,https://uae.sharafdg.com/bookshelf-speakers/
1339,home & kitchen,,,https://uae.sharafdg.com/floorstanding-speakers/
1340,home & kitchen,,,https://uae.sharafdg.com/amazon-alexa/
1341,home & kitchen,,,https://uae.sharafdg.com/c/tv_video_audio/home_cinema_soundbars/soundbars/
1342,home & kitchen,,,https://uae.sharafdg.com/hometheatre/
1343,home & kitchen,,,https://uae.sharafdg.com/c/tv_video_audio/home_cinema_soundbars/soundbars/
1344,home & kitchen,,,https://uae.sharafdg.com/c/tv_video_audio/audio/audio_microphones/
1345,home & kitchen,,,https://uae.sharafdg.com/c/tv_video_audio/audio/amplifier_and_av_receiver/
1346,home & kitchen,,,https://uae.sharafdg.com/c/tv_video_audio/audio/musical_instruments/
1347,home & kitchen,,,https://uae.sharafdg.com/c/tv_video_audio/projectors/
1348,home & kitchen,,,https://uae.sharafdg.com/c/tv_video_audio/blu_ray_dvd_players/
1349,home & kitchen,,,https://uae.sharafdg.com/?q=head%20phones&dFR%5Bpromotion_offer_json.seller_code%5D%5B0%5D=sdg&dFR%5Bpromotion_offer_json.seller_code%5D%5B1%5D=sdg_online_excl&dFR%5Btaxonomies.attr.Brand%5D%5B0%5D=JBL&dFR%5Btaxonomies.attr.Brand%5D%5B1%5D=Sony&dFR%5Btaxonomies.attr.Brand%5D%5B10%5D=MJI&dFR%5Btaxonomies.attr.Brand%5D%5B11%5D=Bose&dFR%5Btaxonomies.attr.Brand%5D%5B12%5D=Amazon&dFR%5Btaxonomies.attr.Brand%5D%5B2%5D=Edifier&dFR%5Btaxonomies.attr.Brand%5D%5B3%5D=Jabra&dFR%5Btaxonomies.attr.Brand%5D%5B4%5D=Samsung&dFR%5Btaxonomies.attr.Brand%5D%5B5%5D=Honeywell&dFR%5Btaxonomies.attr.Brand%5D%5B6%5D=Skullcandy&dFR%5Btaxonomies.attr.Brand%5D%5B7%5D=%20Sennheiser&dFR%5Btaxonomies.attr.Brand%5D%5B8%5D=%5B8%5DShokz&dFR%5Btaxonomies.attr.Brand%5D%5B9%5D%5B0%5D=Shokz&dFR%5Btaxonomies.attr.Brand%5D%5B9%5D%5B1%5D=Hisense&post_type=product
1350,home & kitchen,,,"https://uae.sharafdg.com/?q=speakers&dFR%5Bpromotion_offer_json.seller_code%5D%5B0%5D=sdg&dFR%5Bpromotion_offer_json.seller_code%5D%5B1%5D=sdg_online_excl&dFR%5Btaxonomies.attr.Brand%5D%5B0%5D=JBL&dFR%5Btaxonomies.attr.Brand%5D%5B1%5D=Amazon&dFR%5Btaxonomies.attr.Brand%5D%5B10%5D=Jabra&dFR%5Btaxonomies.attr.Brand%5D%5B11%5D=Shokz&dFR%5Btaxonomies.attr.Brand%5D%5B12%5D=Skullcandy&dFR%5Btaxonomies.attr.Brand%5D%5B13%5D=Hisense&dFR%5Btaxonomies.attr.Brand%5D%5B14%5D=Platinum&dFR%5Btaxonomies.attr.Brand%5D%5B2%5D=Sony&dFR%5Btaxonomies.attr.Brand%5D%5B3%5D=Edifier&dFR%5Btaxonomies.attr.Brand%5D%5B4%5D=Bose&dFR%5Btaxonomies.attr.Brand%5D%5B5%5D=Marshall&dFR%5Btaxonomies.attr.Brand%5D%5B6%5D=SAMSUNG&dFR%5Btaxonomies.attr.Brand%5D%5B7%5D%5B0%5D=samsung&dFR%5Btaxonomies.attr.Brand%5D%5B7%5D%5B1%5D=&dFR%5Btaxonomies.attr.Brand%5D%5B8%5D=LG&dFR%5Btaxonomies.attr.Brand%5D%5B9%5D=MJI&hFR%5Btaxonomies.taxonomies_hierarchical%5D%5B0%5D=TV,%20Video%20%26%20Audio&post_type=product"
1351,home & kitchen,,,"https://uae.sharafdg.com/c/tv_video_audio/home_cinema_soundbars/?dFR%5Bpromotion_offer_json.seller_code%5D%5B0%5D=sdg&dFR%5Bpromotion_offer_json.seller_code%5D%5B1%5D=sdg_online_excl&dFR%5Btaxonomies.attr.Brand%5D%5B0%5D=Sony&dFR%5Btaxonomies.attr.Brand%5D%5B1%5D=Samsung&dFR%5Btaxonomies.attr.Brand%5D%5B2%5D=JBL&dFR%5Btaxonomies.attr.Brand%5D%5B3%5D=LG&dFR%5Btaxonomies.attr.Brand%5D%5B4%5D=Bose&dFR%5Btaxonomies.attr.Brand%5D%5B5%5D=Hisense&dFR%5Btaxonomies.attr.Brand%5D%5B6%5D=Honeywell&hFR%5Btaxonomies.taxonomies_hierarchical%5D%5B0%5D=TV,%20Video%20%26%20Audio%20%3E%20Home%20Cinema%20%26%20Soundbars"
1352,home & kitchen,,,"https://uae.sharafdg.com/c/tv_video_audio/audio/?dFR%5Bpromotion_offer_json.seller_code%5D%5B0%5D=sdg&dFR%5Bpromotion_offer_json.seller_code%5D%5B1%5D=sdg_online_excl&dFR%5Btaxonomies.attr.Brand%5D%5B0%5D=Crosley&dFR%5Btaxonomies.attr.Brand%5D%5B1%5D=MJI&hFR%5Btaxonomies.taxonomies_hierarchical%5D%5B0%5D=TV,%20Video%20%26%20Audio%20%3E%20Audio"
1353,home & kitchen,,,https://bit.ly/3MD6mTv
1354,home & kitchen,,,https://bit.ly/42db53H
1355,home & kitchen,,,https://bit.ly/428c1Xj
1356,home & kitchen,,,https://bit.ly/3IBCNk0
1357,home & kitchen,,,https://bit.ly/3Wz12oA
1358,home & kitchen,,,https://bit.ly/3N6E2KJ
1359,home & kitchen,,,https://bit.ly/3MWC8fq
1360,home & kitchen,,,https://bit.ly/3q9imEH
1361,home & kitchen,,,https://uae.sharafdg.com/apple-watch-series-8/
1362,home & kitchen,,,https://uae.sharafdg.com/apple-watch-ultra/
1363,home & kitchen,,,https://uae.sharafdg.com/apple-watch-se/
1364,home & kitchen,,,https://uae.sharafdg.com/samsung-galaxy-watch-6/
1365,home & kitchen,,,https://uae.sharafdg.com/samsung-galaxy-watch-5-pro/
1366,home & kitchen,,,https://uae.sharafdg.com/huawei-gt3-pro/
1367,home & kitchen,,,https://uae.sharafdg.com/garmin-smartwatch/
1368,home & kitchen,,,https://uae.sharafdg.com/amazfit-smartwatches/
1369,home & kitchen,,,https://uae.sharafdg.com/fitbit-smartwatch/
1370,home & kitchen,,,https://uae.sharafdg.com/c/wearables_smartwatches/fitness_trackers/
1371,home & kitchen,,,https://uae.sharafdg.com/watches/
1372,home & kitchen,,,https://uae.sharafdg.com/c/wearables_smartwatches/vr_headsets/
1373,home & kitchen,,,https://uae.sharafdg.com/c/wearables_smartwatches/watches_accessories/
1374,home & kitchen,HOME APPLIANCES,Air Conditioners,https://uae.sharafdg.com/ac/
1375,home & kitchen,HOME APPLIANCES,Washers & Dryers,https://uae.sharafdg.com/c/home_appliances/laundry/washer_dryers/
1376,home & kitchen,HOME APPLIANCES,Fridges & Freezers,https://uae.sharafdg.com/c/home_appliances/fridges_freezers/
1377,home & kitchen,HOME APPLIANCES,Dishwashers,https://uae.sharafdg.com/c/home_appliances/dishwashers/
1378,home & kitchen,HOME APPLIANCES,Air Coolers,https://uae.sharafdg.com/c/home_appliances/cooling_heating/air_coolers/
1379,home & kitchen,HOME APPLIANCES,Fans,https://uae.sharafdg.com/c/home_appliances/cooling_heating/fans/
1380,home & kitchen,HOME APPLIANCES,Water Heaters,https://uae.sharafdg.com/c/home_appliances/cooling_heating/water_heaters/
1381,home & kitchen,HOME APPLIANCES,Water Dispensers,https://uae.sharafdg.com/c/home_appliances/small_appliances/water_dispensers/
1382,home & kitchen,HOME APPLIANCES,Irons / Steamers,https://uae.sharafdg.com/c/home_appliances/small_appliances/irons_steamers/
1383,home & kitchen,SMART HOME & SECURITY,Smart Speakers,https://uae.sharafdg.com/smart-speakers/
1384,home & kitchen,SMART HOME & SECURITY,Security Cameras,https://uae.sharafdg.com/c/home_appliances/smart_home_security/security_cameras_surveillance/security_cameras/
1385,home & kitchen,SMART HOME & SECURITY,Doorbell Cameras,https://uae.sharafdg.com/doorbell-cameras/
1386,home & kitchen,BUILT IN APPLIANCES,Built-in Oven,https://uae.sharafdg.com/c/home_appliances/cooking/ovens/integrated_built_in_ovens/
1387,home & kitchen,BUILT IN APPLIANCES,Built-in Microwaves,https://uae.sharafdg.com/c/home_appliances/cooking/microwaves/integrated_built_in_microwaves/
1388,home & kitchen,BUILT IN APPLIANCES,Built-in Fridges & Freezers,https://uae.sharafdg.com/built-in-fridges-freezers/
1389,home & kitchen,BUILT IN APPLIANCES,Built-in Dishwashers,https://uae.sharafdg.com/built-in-dishwashers/
1390,home & kitchen,BUILT IN APPLIANCES,Built-in Hob,https://uae.sharafdg.com/c/home_appliances/cooking/hobs/integrated_built_in_hobs/
1391,home & kitchen,VACUUM CLEANERS,Cordless Vacuum Cleaners,https://bit.ly/3ovxzzp
1392,home & kitchen,VACUUM CLEANERS,Robotic Vacuum Cleaners,https://uae.sharafdg.com/robotic-vacuum-cleaner/
1393,home & kitchen,VACUUM CLEANERS,Drum Vacuum Cleaners,https://bit.ly/3OHJAMB
1394,home & kitchen,VACUUM CLEANERS,Bagless Vacuum Cleaners,https://bit.ly/3MAMdxa
1395,home & kitchen,VACUUM CLEANERS,Stick Vacuum Cleaners,https://bit.ly/43rfb9I
1396,home & kitchen,KITCHEN APPLIANCES,Cookers,https://uae.sharafdg.com/c/home_appliances/cooking/cooker/
1397,home & kitchen,KITCHEN APPLIANCES,Microwaves & Ovens,https://uae.sharafdg.com/microwaves-and-ovens/
1398,home & kitchen,KITCHEN APPLIANCES,Air Fryers,https://uae.sharafdg.com/air-fryers/
1399,home & kitchen,KITCHEN APPLIANCES,Rice Cookers,https://uae.sharafdg.com/rice-cookers/
1400,home & kitchen,KITCHEN APPLIANCES,Electric Pressure Cooker,https://uae.sharafdg.com/electric-pressure-cooker/
1401,home & kitchen,KITCHEN APPLIANCES,Coffee Machines,https://uae.sharafdg.com/c/home_appliances/small_appliances/coffee_machines/
1402,home & kitchen,KITCHEN APPLIANCES,Kettles & Toasters,https://uae.sharafdg.com/c/home_appliances/small_appliances/kettles_toasters/
1403,home & kitchen,KITCHEN APPLIANCES,Expresso Machines,https://uae.sharafdg.com/c/home_appliances/small_appliances/coffee_machines/espresso_machines/
1404,home & kitchen,KITCHEN APPLIANCES,Juicers & Smoothie Makers,https://uae.sharafdg.com/c/home_appliances/small_appliances/food_preparation/juicers_smoothie_makers/
1405,home & kitchen,KITCHEN APPLIANCES,Hand Mixer,https://uae.sharafdg.com/hand-mixer/
1406,home & kitchen,KITCHEN APPLIANCES,Choppers & Grinders,https://uae.sharafdg.com/c/home_appliances/small_appliances/food_preparation/choppers_grinders/
1407,home & kitchen,KITCHEN APPLIANCES,Hand Blender,https://uae.sharafdg.com/c/home_appliances/small_appliances/food_preparation/hand_blender/
1408,home & kitchen,,,https://uae.sharafdg.com/sony-ps5/
1409,home & kitchen,,,https://uae.sharafdg.com/xbox-series-x/offers/
1410,home & kitchen,,,https://uae.sharafdg.com/valve-steam-deck/
1411,home & kitchen,,,https://uae.sharafdg.com/nintendo-switch-console/
1412,home & kitchen,,,https://uae.sharafdg.com/c/gaming/games/sony_ps5_games/
1413,home & kitchen,,,https://uae.sharafdg.com/call-of-duty-games/
1414,home & kitchen,,,https://uae.sharafdg.com/c/gaming/games/xbox_one_games/
1415,home & kitchen,,,https://uae.sharafdg.com/c/gaming/games/nintendo_switch_games/
1416,home & kitchen,,,https://uae.sharafdg.com/c/gaming/games/sony_ps4_games/
1417,home & kitchen,,,https://uae.sharafdg.com/gaming-mouse-pads/
1418,home & kitchen,,,https://uae.sharafdg.com/gaming-headphone-stand/
1419,home & kitchen,,,https://uae.sharafdg.com/gaming-microphone/
1420,home & kitchen,,,https://uae.sharafdg.com/shop/?q=gaming%20monitor&post_type=product
1421,home & kitchen,,,https://uae.sharafdg.com/gaming-headsets/
1422,home & kitchen,,,https://uae.sharafdg.com/c/gaming/gaming_accessories/pc_gaming/
1423,home & kitchen,,,https://uae.sharafdg.com/c/gaming/gaming_accessories/controllers/
1424,home & kitchen,,,https://uae.sharafdg.com/c/gaming/gaming_accessories/game_enhancers/
1425,home & kitchen,,,https://uae.sharafdg.com/c/gaming/gaming_accessories/gift_game_cards/
1426,home & kitchen,,,https://uae.sharafdg.com/shop/?q=Gaming%20Chair&post_type=product
1427,home & kitchen,,,https://uae.sharafdg.com/zte-nubia-smartphones/
1428,home & kitchen,,,https://uae.sharafdg.com/asus-rog-smartphones/
1429,home & kitchen,,,https://uae.sharafdg.com/xiaomi-black-shark/
1430,home & kitchen,,,https://uae.sharafdg.com/lenovo-legion-5-pro/
1431,home & kitchen,,,https://uae.sharafdg.com/asus-rog-zephyrus-laptops/
1432,home & kitchen,,,https://uae.sharafdg.com/acer-predator-laptops/
1433,home & kitchen,,,https://uae.sharafdg.com/asus-tuf-gaming-laptops/
1434,home & kitchen,,,https://uae.sharafdg.com/hp-victus-gaming-laptops/
1435,home & kitchen,,,https://uae.sharafdg.com/hp-omen/
1436,home & kitchen,,,https://uae.sharafdg.com/product/razer-blade-15-base-model-gaming-laptop-core-i7-10750h-2-60ghz-16gb-512gb-ssd-win10-15-6inch-fhd-black-8gb-nvidia-geforce-rtx-3070/
1437,home & kitchen,,,https://uae.sharafdg.com/sony-a7-iv/
1438,home & kitchen,,,https://uae.sharafdg.com/gopro-hero-11/
1439,home & kitchen,,,https://uae.sharafdg.com/canon-eos-r6/
1440,home & kitchen,,,https://bit.ly/3ILo2v0
1441,home & kitchen,,,https://uae.sharafdg.com/canon-eos-r10/
1442,home & kitchen,,,https://uae.sharafdg.com/c/cameras_camcorders/digital_cameras/digital_slr_cameras/
1443,home & kitchen,,,https://uae.sharafdg.com/c/cameras_camcorders/digital_cameras/mirrorless_cameras/
1444,home & kitchen,,,https://uae.sharafdg.com/c/cameras_camcorders/digital_cameras/point_shoot_cameras/
1445,home & kitchen,,,https://uae.sharafdg.com/c/cameras_camcorders/camcorders/action_camcorders/
1446,home & kitchen,,,https://uae.sharafdg.com/c/cameras_camcorders/instant_cameras/
1447,home & kitchen,,,https://uae.sharafdg.com/c/home_appliances/smart_home_security/security_cameras_surveillance/security_cameras/
1448,home & kitchen,,,https://uae.sharafdg.com/c/cameras_camcorders/camcorders/
1449,home & kitchen,,,https://uae.sharafdg.com/c/cameras_camcorders/camera_accessories/digital_camera_lenses/
1450,home & kitchen,,,https://uae.sharafdg.com/c/cameras_camcorders/camera_accessories/tripods_monopods/
1451,home & kitchen,,,https://uae.sharafdg.com/c/cameras_camcorders/camera_accessories/flashes_lighting/
1452,home & kitchen,,,https://uae.sharafdg.com/c/cameras_camcorders/camera_accessories/camera_bags_cases/
1453,home & kitchen,,,https://uae.sharafdg.com/c/cameras_camcorders/camera_accessories/camera_batteries_chargers/
1454,home & kitchen,,,https://uae.sharafdg.com/c/cameras_camcorders/camera_accessories/camera_memory_cards/
1455,home & kitchen,,,https://uae.sharafdg.com/c/cameras_camcorders/camera_accessories/photo_printers_papers/
1456,home & kitchen,,,https://uae.sharafdg.com/c/home_appliances/smart_home_security/security_cameras_surveillance/
1457,home & kitchen,,,https://uae.sharafdg.com/drones/
1458,home & kitchen,,,https://uae.sharafdg.com/dji-mavic3-pro/
1459,home & kitchen,,,https://uae.sharafdg.com/?q=drone%20accessories&post_type=product
1460,home & kitchen,,,https://uae.sharafdg.com/c/health_fitness_beauty/grooming_appliances/shavers_trimmers/
1461,home & kitchen,,,https://uae.sharafdg.com/c/health_fitness_beauty/grooming_appliances/hair_straighteners_dryers/
1462,home & kitchen,,,https://uae.sharafdg.com/c/health_fitness_beauty/grooming_appliances/epilators_hair_removal_devices/
1463,home & kitchen,,,https://uae.sharafdg.com/c/health_fitness_beauty/grooming_appliances/hair_stylers/
1464,home & kitchen,,,https://uae.sharafdg.com/c/health_fitness_beauty/grooming_appliances/hair_clippers/
1465,home & kitchen,,,https://uae.sharafdg.com/c/wearables_smartwatches/fitness_trackers/
1466,home & kitchen,,,https://uae.sharafdg.com/c/health_fitness_beauty/health_care/massagers_spa/
1467,home & kitchen,,,https://uae.sharafdg.com/oral-hygiene/
1468,home & kitchen,,,https://uae.sharafdg.com/c/health_fitness_beauty/health_care/health_care_devices/
1469,home & kitchen,,,https://uae.sharafdg.com/c/health_fitness_beauty/health_care/scales/
1470,home & kitchen,,,https://uae.sharafdg.com/c/sports_fitness/weights_dumbbells/
1471,home & kitchen,,,https://uae.sharafdg.com/c/sports_fitness/treadmills/
1472,home & kitchen,,,https://uae.sharafdg.com/c/sports_fitness/protective_gear/
1473,home & kitchen,,,https://uae.sharafdg.com/c/sports_fitness/exercise_bikes/
1474,home & kitchen,,,https://uae.sharafdg.com/c/sports_fitness/sports_equipments/
1475,home & kitchen,,,https://uae.sharafdg.com/c/sports_fitness/home_gym/
1476,home & kitchen,,,https://uae.sharafdg.com/womens-watches/
1477,home & kitchen,,,https://uae.sharafdg.com/mens-watches/
1478,home & kitchen,,,https://uae.sharafdg.com/unisex-watches/
1479,home & kitchen,,,https://uae.sharafdg.com/?q=CASIO%20G%20SHOCK&post_type=product
1480,home & kitchen,,,https://uae.sharafdg.com/?dFR%5Btaxonomies.attr.Brand%5D%5B0%5D=Casio&dFR%5Btaxonomies.product_cat%5D%5B0%5D=watches&post_type=product
1481,home & kitchen,,,https://uae.sharafdg.com/?q=fossil&post_type=product
1482,home & kitchen,,,https://uae.sharafdg.com/?dFR%5Btaxonomies.attr.Brand%5D%5B0%5D=Guess&dFR%5Btaxonomies.product_cat%5D%5B0%5D=watches&post_type=product
1483,home & kitchen,,,https://uae.sharafdg.com/perfumes-for-women/
1484,home & kitchen,,,https://uae.sharafdg.com/perfumes-for-men/
1485,home & kitchen,,,https://bit.ly/3cpUna4
1486,home & kitchen,,,https://uae.sharafdg.com/?q=Davidoff&dFR%5Btaxonomies.product_cat%5D%5B0%5D=Fragrances&post_type=product
1487,home & kitchen,,,https://uae.sharafdg.com/?q=Dolce%20%26%20Gabbana&dFR%5Btaxonomies.product_cat%5D%5B0%5D=Fragrances&%20Gabbana=&post_type=product
1488,home & kitchen,,,https://uae.sharafdg.com/?q=Calvin%20Klien&dFR%5Btaxonomies.product_cat%5D%5B0%5D=Fragrances&post_type=product
1489,home & kitchen,,,https://uae.sharafdg.com/?q=Elizabeth%20Arden&dFR%5Btaxonomies.product_cat%5D%5B0%5D=Fragrances&post_type=product
1490,home & kitchen,,,https://uae.sharafdg.com/brand/Dior/?dFR%5Btaxonomies.attr.Brand%5D%5B0%5D=Dior&dFR%5Btaxonomies.product_cat%5D%5B0%5D=Fragrances
1491,home & kitchen,,,https://uae.sharafdg.com/sunglasses/?dFR%5Btaxonomies.attr.Target%20Group%5D%5B0%5D=Women
1492,home & kitchen,,,https://uae.sharafdg.com/c/fashion/sunglasses/?dFR%5Btaxonomies.attr.Target%20Group%5D%5B0%5D=Men&hFR%5Btaxonomies.taxonomies_hierarchical%5D%5B0%5D=Fashion%20%3E%20Sunglasses
1493,home & kitchen,,,https://uae.sharafdg.com/c/fashion/sunglasses/?dFR%5Btaxonomies.attr.Target%20Group%5D%5B0%5D=Kids&hFR%5Btaxonomies.taxonomies_hierarchical%5D%5B0%5D=Fashion%20%3E%20Sunglasses
1494,home & kitchen,,,https://uae.sharafdg.com/?q=frames&dFR%5Btaxonomies.product_cat%5D%5B0%5D=Sunglasses&post_type=product
1495,home & kitchen,,,https://uae.sharafdg.com/?q=Ray-Ban&post_type=product
1496,home & kitchen,,,https://uae.sharafdg.com/?q=Guess&dFR%5Btaxonomies.product_cat%5D%5B0%5D=Sunglasses&post_type=product
1497,home & kitchen,,,https://uae.sharafdg.com/save-with-solar/
1498,home & kitchen,,,https://uae.sharafdg.com/solar-energy/enquiries/
1499,home & kitchen,,,https://uae.sharafdg.com/c/solar_energy/solar_components/hybrid_inverter/
1500,home & kitchen,,,https://uae.sharafdg.com/c/solar_energy/solar_components/agm_la_battery/
1501,home & kitchen,,,https://uae.sharafdg.com/c/solar_energy/solar_components/batteries/
1502,home & kitchen,,,https://uae.sharafdg.com/c/solar_energy/solar_components/mppt_controllers/
1503,home & kitchen,,,https://uae.sharafdg.com/daily-deals/
1504,home & kitchen,,,https://uae.sharafdg.com/half-price/
1505,home & kitchen,,,https://uae.sharafdg.com/catalogue-uae/
1506,home & kitchen,,,https://uae.sharafdg.com/clearance/
1507,home & kitchen,,,https://uae.sharafdg.com/express-delivery/
1508,home & kitchen,,,https://uae.sharafdg.com/store-locator/
1509,home & kitchen,,,https://uae.sharafdg.com/flexipay-convert-your-purchases-to-affordable-1824-months-installments/
1510,home & kitchen,,,https://uae.sharafdg.com/epp/
1511,home & kitchen,,,https://www.dghelp.com/dg-buy-back/
1512,home & kitchen,,,https://uae.sharafdg.com/dg-help/
1513,home & kitchen,,,https://uae.sharafdg.com/warranty/
1514,home & kitchen,,,https://uae.sharafdg.com/sell-with-us/
1515,home & kitchen,,,https://uae.sharafdg.com/?dFR%5Bpromotion_offer_json.fulfilled_by%5D%5B0%5D=FBO&hFR%5Btaxonomies.taxonomies_hierarchical%5D%5B0%5D=Mobiles%20%26%20Tablets%20%3E%20Mobiles&post_type=product
1516,home & kitchen,,,https://uae.sharafdg.com/?dFR%5Bpromotion_offer_json.fulfilled_by%5D%5B0%5D=FBO&hFR%5Btaxonomies.taxonomies_hierarchical%5D%5B0%5D=Mobiles%20%26%20Tablets%20%3E%20Tablets&post_type=product
1517,home & kitchen,,,https://uae.sharafdg.com/?dFR%5Bpromotion_offer_json.fulfilled_by%5D%5B0%5D=FBO&hFR%5Btaxonomies.taxonomies_hierarchical%5D%5B0%5D=Computing%20%3E%20Laptops&post_type=product
1518,home & kitchen,,,"https://uae.sharafdg.com/?dFR%5Bpromotion_offer_json.fulfilled_by%5D%5B0%5D=FBO&hFR%5Btaxonomies.taxonomies_hierarchical%5D%5B0%5D=TV,%20Video%20%26%20Audio%20%3E%20TVs&post_type=product"
1519,home & kitchen,,,https://uae.sharafdg.com/?dFR%5Bpromotion_offer_json.fulfilled_by%5D%5B0%5D=FBO&hFR%5Btaxonomies.taxonomies_hierarchical%5D%5B0%5D=Wearables%20%26%20Smartwatches&post_type=product
1520,home & kitchen,,,https://uae.sharafdg.com/?dFR%5Bpromotion_offer_json.fulfilled_by%5D%5B0%5D=FBO&hFR%5Btaxonomies.taxonomies_hierarchical%5D%5B0%5D=Gaming&post_type=product
1521,home & kitchen,,,https://uae.sharafdg.com/?dFR%5Bpromotion_offer_json.fulfilled_by%5D%5B0%5D=FBO&hFR%5Btaxonomies.taxonomies_hierarchical%5D%5B0%5D=Home%20Appliances&post_type=product
1522,home & kitchen,,,https://uae.sharafdg.com/dg-member-exclusives/
1523,home & kitchen,,,https://uae.sharafdg.com/dgmember-starzplay/
1524,home & kitchen,,,https://uae.sharafdg.com/product/dg-member-subscription-non-refundable/
1525,home & kitchen,,,https://uae.sharafdg.com/save-with-solar/
1526,home & kitchen,,,https://www.sdgenergy.com/solar-energy-developer
1527,home & kitchen,,,https://www.sdgenergy.com/solar-for-your-villa
1528,home & kitchen,,,https://www.sdgenergy.com/about-sharaf-dg-energy
1529,home & kitchen,,,https://uae.sharafdg.com/dg-business/#dgbusiness-knowmore
1530,home & kitchen,,,https://uae.sharafdg.com/dg-business/#dgbusiness-knowmore
1531,home & kitchen,,,https://uae.sharafdg.com/dg-business/#onlinebuyerjourney
1532,home & kitchen,,,https://uae.sharafdg.com/dg-business/#dgbusiness-knowmore
1533,home & kitchen,,,https://uae.sharafdg.com/dg-business/#dgbusiness-knowmore
1534,home & kitchen,,,https://www.dghelp.com/
1535,home & kitchen,,,https://www.dghelp.com/installation-services/
1536,home & kitchen,,,https://www.dghelp.com/my-techbench/
1537,home & kitchen,,,https://www.dghelp.com/data-recovery/
1538,home & kitchen,,,https://www.dghelp.com/dg-buy-back/
1539,home & kitchen,,,https://www.dghelp.com/applecare/
1540,home & kitchen,,,https://www.dghelp.com/dg-shield-premium/
1541,home & kitchen,,,https://www.dghelp.com/dg-shield-plus/
1542,home & kitchen,,,https://www.dghelp.com/dg-shield/
1543,home & kitchen,,,https://www.dghelp.com/extended-warranty/
1544,home & kitchen,,,https://uae.sharafdg.com/dg-plus/
1545,mobile & accessories,IPHONES,iPhone 14 Series,https://uae.sharafdg.com/apple-iphone-14-pro/
1546,mobile & accessories,IPHONES,iPhone 13 Series,https://uae.sharafdg.com/iphone-13-series/
1547,mobile & accessories,IPHONES,iPhone 12 Series,https://uae.sharafdg.com/buy-iphone-12/
1548,mobile & accessories,IPHONES,All iPhones,https://uae.sharafdg.com/buy-iphone/
1549,mobile & accessories,GAMING SMARTPHONES,ZTE Nubia,https://uae.sharafdg.com/zte-nubia-smartphones/
1550,mobile & accessories,GAMING SMARTPHONES,ASUS ROG,https://uae.sharafdg.com/asus-rog-smartphones/
1551,mobile & accessories,GAMING SMARTPHONES,Xiaomi Black Shark 5 Pro,https://uae.sharafdg.com/xiaomi-black-shark/
1552,mobile & accessories,ANDROID SMARTPHONES,Samsung Galaxy S23 Series,https://uae.sharafdg.com/samsung-galaxy-s23-series/
1553,mobile & accessories,ANDROID SMARTPHONES,Samsung Galaxy Z Fold 5 | Z Flip 5,https://uae.sharafdg.com/samsung-galaxy-z-fold-5-and-z-flip-5/
1554,mobile & accessories,ANDROID SMARTPHONES,Samsung Galaxy Z Fold 4 | Z Flip 4,https://uae.sharafdg.com/samsung-galaxy-z-fold-4-and-z-flip-4/
1555,mobile & accessories,ANDROID SMARTPHONES,Huawei Nova 11 Series,https://uae.sharafdg.com/huawei-nova-11-series/
1556,mobile & accessories,ANDROID SMARTPHONES,Samsung Galaxy A34 & A54,https://uae.sharafdg.com/samsung-galaxy-a34-a54-5g/
1557,mobile & accessories,ANDROID SMARTPHONES,Huawei P60 Pro & Mate X3,https://uae.sharafdg.com/huawei-p60-pro-and-huawei-mate-x3-offers/
1558,mobile & accessories,ANDROID SMARTPHONES,Google Pixel 7 Pro,https://uae.sharafdg.com/google-pixel-7-pro/
1559,mobile & accessories,ANDROID SMARTPHONES,Motorola Edge 40,https://uae.sharafdg.com/motorola-edge-40/
1560,mobile & accessories,ANDROID SMARTPHONES,Nothing Phone (2),https://uae.sharafdg.com/nothing-phone-2/
1561,mobile & accessories,ANDROID SMARTPHONES,OnePlus 11,https://uae.sharafdg.com/oneplus-11/
1562,mobile & accessories,ANDROID SMARTPHONES,Honor 90,https://uae.sharafdg.com/honor-90/
1563,mobile & accessories,ANDROID SMARTPHONES,Oppo Reno10 Series,https://uae.sharafdg.com/oppo-reno-10-series/
1564,mobile & accessories,ANDROID SMARTPHONES,OnePlus Nord Series,https://uae.sharafdg.com/oneplus-nord-smartphones/
1565,mobile & accessories,ANDROID SMARTPHONES,Xiaomi 13 Series,https://uae.sharafdg.com/xiaomi-13-series/
1566,mobile & accessories,MOBILE ACCESSORIES,Apple Accessories,https://uae.sharafdg.com/c/mobiles_tablets/mobile_accessories/?dFR%5Btaxonomies.attr.Brand%5D%5B0%5D=Apple
1567,mobile & accessories,MOBILE ACCESSORIES,Adapters,https://uae.sharafdg.com/mobile-adapters/
1568,mobile & accessories,MOBILE ACCESSORIES,Cables,https://uae.sharafdg.com/c/mobiles_tablets/mobile_accessories/mobile_cables/
1569,mobile & accessories,MOBILE ACCESSORIES,Cases & Covers,https://uae.sharafdg.com/c/mobiles_tablets/mobile_accessories/mobile_cases_covers/
